num,message_id,tag,user_id,username,join_date,country,followers,following,posts_count,likes_counts,watchlist_counts,platform
297,472168089,NULL,16911,suriNotes,2010-06-11,US,66942,2162,31223,64,15,Web
298,472167577,NULL,551986,CrzyChris5,2015-07-17,US,223,1,9436,1610,16,Android
299,472167575,Bullish,6730405,John88888888,2022-07-05,CA,0,5,90,10,3,iOS
300,472167460,Bullish,936477,make_it_rain45,2017-01-26,US,12,2,2892,2502,101,Android
301,472167392,Bullish,5683656,LightningFast,2021-07-08,US,5,11,299,1233,1,iOS
302,472167365,NULL,6278750,Cryptonic99,2022-01-24,US,6,7,843,1374,8,iOS
303,472167313,Bullish,6730405,John88888888,2022-07-05,CA,0,5,90,10,3,iOS
304,472167250,Bullish,6662649,ethereumking999,2022-06-01,US,4,5,557,522,26,Android
305,472167170,Bullish,4480129,Dp1987,2020-12-28,US,14,3,169,156,8,iOS
306,472167165,Bearish,3744846,n3wb1e123,2020-07-06,US,173,5,20365,1188,21,Web
307,472167069,Bullish,4480129,Dp1987,2020-12-28,US,14,3,169,156,8,iOS
308,472166873,Bearish,605578,McDreamy,2015-09-25,US,307,3,13533,10190,23,iOS
309,472166867,Bullish,432939,stockydave22,2014-12-05,US,141,96,21659,187,57,Android
310,472166653,Bullish,6072925,TerpFarts,2021-11-06,US,5,9,763,920,56,Android
311,472166640,Bearish,3966421,STOCKMOVED,2020-08-17,US,469,2003,7951,11618,9,iOS
312,472166342,Bullish,6662649,ethereumking999,2022-06-01,US,4,5,562,526,26,Android
313,472166254,Bearish,183705,BruceBateman,2012-09-19,US,88,86,8551,6921,226,iOS
314,472166135,NULL,3265366,A76er76er,2020-04-03,US,85,20,6081,2457,1,Web
315,472166109,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6110,408,91,Android
316,472166099,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6110,408,91,Android
317,472165824,NULL,1555408,STCKPRO,2018-07-24,US,9007,2,942319,51,0,STCK.PRO
318,472165665,Bullish,6723414,__SuNdAyGrAvY__,2022-07-01,NULL,8,0,505,252,0,Web
319,472165658,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8445,3,167587,21809,296,Web
320,472165429,Bullish,6730405,John88888888,2022-07-05,CA,0,5,90,10,3,iOS
321,472165424,Bullish,3366119,Crypto_Jim,2020-04-27,US,167,30,12173,22334,34,Android
322,472165403,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8445,3,167587,21809,296,Web
323,472165333,Bullish,4510999,MujiMount,2021-01-03,US,3,2,359,185,97,iOS
324,472165238,Bullish,6542981,Tradingrevenue,2022-04-11,US,41,3,42,6,3,Android
325,472165023,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
326,472164964,Bearish,183705,BruceBateman,2012-09-19,US,88,86,8546,6921,226,iOS
327,472164816,Bullish,5623535,ArcRo,2021-06-21,US,11,1,1497,829,22,Android
328,472164769,Bullish,6730405,John88888888,2022-07-05,CA,0,5,90,10,3,iOS
329,472164626,Bearish,6332023,NewTraderGuy2,2022-02-15,US,38,2,4725,8007,82,iOS
330,472163992,NULL,6316312,TradeHunter2022,2022-02-08,US,39,134,130,5,0,iOS
331,472163654,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8444,3,167564,21809,296,Web
332,472163599,NULL,3353350,MookSparrow_HolyGrail,2020-04-24,US,86,70,5338,5778,72,Web
333,472163513,NULL,1555408,STCKPRO,2018-07-24,US,9005,2,942319,51,0,STCK.PRO
334,472163390,NULL,5070169,Lostboy777,2021-02-18,US,69,35,4919,1267,35,iOS
335,472163384,NULL,2793314,The_Perfect_Wave,2019-09-05,US,5057,4,39625,11598,1,Android
336,472163322,Bullish,6723414,__SuNdAyGrAvY__,2022-07-01,NULL,8,0,488,242,0,Web
337,472163124,Bullish,6749453,Pwnyhof,2022-07-17,NULL,0,0,6,41,1,Web
338,472162924,Bullish,6032407,Planetarywisdom,2021-10-27,US,27,1,4746,1600,4,iOS
339,472162821,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8446,5,167587,21810,296,Web
340,472162812,NULL,4288784,Trigger54,2020-11-09,US,18,21,2100,443,65,iOS
341,472162712,Bullish,5066417,luckymf1979,2021-02-17,US,21,14,4099,1125,46,Web
342,472162692,NULL,6159183,spydonefor2022,2021-12-05,US,21,3,1611,104,7,iOS
343,472162683,NULL,5414477,TILLYWISE,2021-04-30,US,50,5,6106,2719,65,Android
344,472162550,NULL,3349382,theSmokingBuzzard,2020-04-23,US,66,42,5417,6714,19,Web
345,472162509,NULL,6358556,rumneychel,2022-02-26,US,20,10,1087,263,15,iOS
346,472162410,NULL,4863120,atf130,2021-02-04,US,8,0,3138,68,28,Android
347,472162194,NULL,1970088,Sigma1118,2019-03-28,US,1,6,34,65,38,iOS
348,472162179,Bearish,6689417,TraderDude69,2022-06-10,US,14,1,1557,6669,15,iOS
349,472162125,Bullish,3483728,samm4u,2020-05-20,US,63,1,1189,935,26,iOS
350,472162092,NULL,1970088,Sigma1118,2019-03-28,US,1,6,34,65,38,iOS
351,472162076,Bearish,6358556,rumneychel,2022-02-26,US,20,10,1091,265,15,iOS
352,472161901,Bullish,5330608,ApeTogStr,2021-04-09,US,13,1,722,298,55,iOS
353,472161845,NULL,4863120,atf130,2021-02-04,US,8,0,3136,68,28,Android
354,472161748,NULL,3966421,STOCKMOVED,2020-08-17,US,469,2003,7942,11613,9,iOS
355,472161596,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8444,3,167564,21809,296,Web
356,472161470,Bearish,5606165,IRice38,2021-06-15,US,0,2,27,15,12,iOS
357,472161454,NULL,6018168,WallStreetBuyDip,2021-10-24,US,2751,12,8506,361,35,Web
358,472161451,NULL,1555408,STCKPRO,2018-07-24,US,9005,2,942284,51,0,STCK.PRO
359,472161406,Bearish,1889400,ximi92,2019-02-23,US,19,14,1108,99,33,iOS
360,472161392,NULL,5201129,Benson95,2021-03-07,US,3,8,150,591,27,iOS
361,472161340,NULL,2086227,MandoTA,2019-05-16,US,73,31,5450,834,27,iOS
362,472161189,Bullish,6037877,The1albatross,2021-10-28,US,502,121,29637,87784,48,iOS
363,472161115,Bearish,5810039,DJAK313,2021-08-19,US,2,0,421,416,0,Web
364,472161006,Bullish,6723414,__SuNdAyGrAvY__,2022-07-01,NULL,8,0,488,242,0,Web
365,472160938,NULL,1646192,Cmoney365,2018-10-05,US,1440,76,23702,14880,10,iOS
366,472160822,Bullish,6039142,Crypto365,2021-10-29,US,5,0,1065,1110,12,Android
367,472160458,Bullish,5567211,MoonOBars,2021-06-08,US,23,18,1862,826,26,Android
368,472160361,NULL,5567211,MoonOBars,2021-06-08,US,23,18,1862,826,26,Android
369,472160253,Bullish,3084715,Jamaritr8dr,2020-02-09,US,19,20,1646,375,42,Android
370,472160217,Bullish,5567211,MoonOBars,2021-06-08,US,23,18,1862,826,26,Android
371,472159968,NULL,1555408,STCKPRO,2018-07-24,US,9006,2,942249,51,0,STCK.PRO
372,472159624,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8441,3,167540,21809,296,Web
373,472159518,Bullish,1157432,DigitaI,2017-08-15,US,65,54,5884,9374,276,Android
374,472159504,NULL,284566,moneyjunkie,2013-11-26,US,414,124,32910,21308,94,Web
375,472159262,Bullish,6747370,kaitlinann,2022-07-15,US,7,4,48,76,1,iOS
376,472159205,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8441,3,167540,21809,296,Web
377,472159200,NULL,284566,moneyjunkie,2013-11-26,US,414,124,32891,21306,94,Web
378,472159138,NULL,6265367,290k,2022-01-19,US,37,0,1993,1405,12,Web
379,472158956,Bullish,6284822,PeaCy____,2022-01-26,US,36,41,3274,4959,7,Android
380,472158914,NULL,3591663,Divergence09,2020-06-09,US,46,61,3719,468,8,iOS
381,472158887,Bullish,5112311,e_x_p_i_r_e,2021-02-22,US,14,7,1587,2698,10,Web
382,472158847,Bullish,3343405,DaeXpert,2020-04-22,US,83,23,7988,16700,29,Android
383,472158767,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8441,3,167540,21809,296,Web
384,472158757,Bullish,398367,Blagoje_UK,2014-09-11,US,349,30,16928,3015,278,Android
385,472158720,Bullish,5519071,Crimson1989,2021-05-27,US,1,1,9,6,6,Web
386,472158708,NULL,1555408,STCKPRO,2018-07-24,US,9006,2,942210,51,0,STCK.PRO
387,472158682,Bearish,3547222,iamthecaptain,2020-06-04,US,23,114,894,793,183,iOS
388,472158672,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167654,21810,296,Web
389,472158623,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8441,3,167540,21809,296,Web
390,472158612,Bullish,6385742,LUNA2022,2022-03-10,US,23,5,2045,649,4,iOS
391,472158423,Bullish,6050565,Options_Destroyer,2021-11-01,US,32,6,1831,1022,79,Web
392,472158382,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8444,3,167540,21809,296,Web
393,472158359,Bullish,684498,bigee44,2016-02-07,US,40,248,2794,8767,42,Android
394,472158324,Bullish,637585,Dalietos,2015-11-21,US,5638,0,1398,71,12,Web
395,472158303,Bearish,3843312,Disco_Fruit,2020-07-23,US,21,45,1234,178,251,iOS
396,472158294,NULL,2793314,The_Perfect_Wave,2019-09-05,US,5055,4,39612,11598,1,Android
397,472158264,NULL,4029620,Unikorn69,2020-08-31,US,69,7,763,171,62,iOS
398,472158247,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8441,3,167540,21809,296,Web
399,472158170,Bearish,6358556,rumneychel,2022-02-26,US,20,10,1091,266,15,iOS
400,472158135,Bullish,1145233,KiritoSword,2017-08-03,US,69,44,3284,2223,47,Android
401,472158019,NULL,4360559,daytrading_,2020-11-29,US,212,50,10420,14010,65,iOS
402,472157999,NULL,2793314,The_Perfect_Wave,2019-09-05,US,5055,4,39612,11597,1,Android
403,472157989,Bullish,6163437,Jhymen,2021-12-07,US,4,1,462,535,36,Android
404,472157986,NULL,6038441,XRPHIGHROLLER,2021-10-28,US,20,105,818,1387,16,Web
405,472157963,NULL,6727334,mrtineLauren2,2022-07-04,NULL,0,0,5,0,10,Web
406,472157929,NULL,3205693,Acolyte,2020-03-20,US,86,12,3854,587,38,Android
407,472157853,Bullish,6747370,kaitlinann,2022-07-15,US,7,4,48,76,1,iOS
408,472157815,Bearish,6005288,Ethman1994,2021-10-21,US,8,0,1526,41,0,Web
409,472157781,NULL,2793314,The_Perfect_Wave,2019-09-05,US,5057,4,39625,11598,1,Android
410,472157778,NULL,1555408,STCKPRO,2018-07-24,US,9006,2,942210,51,0,STCK.PRO
411,472157713,NULL,6749379,thebigroyal,2022-07-17,NULL,1,0,1,3,0,Web
412,472157568,Bullish,2998230,7777Jackpot,2020-01-01,US,33,0,460,47260,13,Android
413,472157567,NULL,5416451,nghichcode,2021-05-01,US,0,0,76,17,3,Web
414,472157543,NULL,5416451,nghichcode,2021-05-01,US,0,0,76,17,3,Web
415,472157522,NULL,2793314,The_Perfect_Wave,2019-09-05,US,5055,4,39612,11597,1,Android
416,472157445,NULL,2793314,The_Perfect_Wave,2019-09-05,US,5055,4,39612,11598,1,Android
417,472157405,Bullish,4288784,Trigger54,2020-11-09,US,18,21,2099,441,65,iOS
418,472157300,NULL,1707210,Rjay1,2018-11-11,US,39,185,2344,563,300,iOS
419,472157290,NULL,777539,5win5,2016-06-19,US,17,6,1287,10,3,iOS
420,472157174,NULL,4088002,hamoodipal,2020-09-19,US,21,0,2245,1204,35,iOS
421,472157155,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4835,1538,19,iOS
422,472157122,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6104,407,91,Android
423,472157028,NULL,1555408,STCKPRO,2018-07-24,US,9006,2,942193,51,0,STCK.PRO
424,472156947,NULL,665944,Pinko,2016-01-07,US,290,129,16480,986,53,Web
425,472156780,Bullish,6099294,Motogte,2021-11-13,US,28,1,6875,3615,64,Android
426,472156669,Bullish,483366,sahelmaster9,2015-03-11,US,10,59,622,150,7,Web
427,472156632,Bullish,4939449,MehdiMiah,2021-02-09,US,10,8,838,3949,22,iOS
428,472156602,Bullish,4413266,JMRM,2020-12-10,US,17,0,2707,379,36,iOS
429,472156554,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4834,1538,19,iOS
430,472156429,Bullish,2905052,buberbearbull,2019-11-08,US,5,21,123,58,169,iOS
431,472156399,NULL,1555408,STCKPRO,2018-07-24,US,9006,2,942193,51,0,STCK.PRO
432,472156102,Bullish,5329298,MilliMaz,2021-04-08,US,12,12,1833,1590,37,Android
433,472156058,NULL,5329298,MilliMaz,2021-04-08,US,12,12,1831,1590,37,Android
434,472155990,Bullish,6267397,Rocketalertsstar,2022-01-20,US,2,5,157,25,10,iOS
435,472155888,NULL,4499298,risingphoenix85,2020-12-31,US,237,18,1501,16842,59,Android
436,472155837,NULL,929377,UhOhh,2017-01-18,US,21,64,2907,838,10,Android
437,472155814,Bullish,6683588,iplaywasted72,2022-06-08,US,0,0,107,29,64,Android
438,472155787,NULL,3264752,curt21,2020-04-03,US,4,16,530,397,63,Android
439,472155768,NULL,4674841,Paulrc123,2021-01-24,US,4,6,1103,1467,15,iOS
440,472155744,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6097,407,91,Android
441,472155734,NULL,1555408,STCKPRO,2018-07-24,US,9006,2,942182,51,0,STCK.PRO
442,472155711,Bullish,4754442,bagholderbrandon,2021-01-28,US,12,9,789,717,12,iOS
443,472155692,NULL,3654100,Alefone2626,2020-06-19,US,0,4,74,5,32,iOS
444,472155680,Bullish,6749300,sarasold,2022-07-17,US,0,0,1,0,0,iOS
445,472155398,Bullish,2978569,JJToni,2019-12-20,US,28,17,3030,5469,43,iOS
446,472155324,NULL,296805,TalkMarkets,2014-01-05,US,29870,340,315995,529,0,TalkMarkets
447,472155283,NULL,3533671,LoanShark247,2020-06-01,US,19,28,1430,1030,44,iOS
448,472155101,NULL,1555408,STCKPRO,2018-07-24,US,9003,2,942162,51,0,STCK.PRO
449,472155079,NULL,6264702,BioLove17,2022-01-19,US,9,9,1553,8445,11,iOS
450,472154838,NULL,3366381,ReitakFX,2020-04-27,US,183,32,2741,13,11,Web
451,472154772,Bearish,3566899,Smartinvestor00,2020-06-06,US,37,6,823,289,41,Web
452,472154680,Bearish,6688459,MrRogersBeGoodNow,2022-06-10,US,4,0,941,25,1,iOS
453,472154637,Bullish,3666031,Bull_here,2020-06-22,US,73,35,4289,15750,50,iOS
454,472154612,Bullish,3666031,Bull_here,2020-06-22,US,73,37,4336,15764,50,iOS
455,472154517,Bullish,1319559,WallStCrook,2017-12-16,US,204,10,3381,1750,67,iOS
456,472154508,NULL,2224529,Iceblue,2019-07-26,US,5,54,1302,2731,23,Android
457,472154468,Bullish,3925017,Guap_,2020-08-08,US,18,22,651,615,7,Web
458,472154416,NULL,1555408,STCKPRO,2018-07-24,US,9003,2,942165,51,0,STCK.PRO
459,472154373,Bearish,3566899,Smartinvestor00,2020-06-06,US,37,6,833,291,41,Web
460,472154361,Bullish,6576824,AtomicPumper,2022-04-27,US,5,8,385,61,3,Web
461,472154306,NULL,6556983,lexiLeaff,2022-04-18,US,9,7,51,64,1,iOS
462,472154268,NULL,3411034,chopsinny,2020-05-06,US,0,16,2984,248,276,Android
463,472154119,Bullish,5728136,Shutking,2021-07-15,US,15,3,1200,1134,29,iOS
464,472154102,NULL,6557041,PoolFamBam,2022-04-18,US,30,21,166,86,4,iOS
465,472154012,Bearish,6184457,Leonardo_Davinci,2021-12-17,US,580,0,4612,6421,7,iOS
466,472154010,Bullish,3479821,Mullenaire100,2020-05-19,US,26,17,1690,8016,122,iOS
467,472153942,NULL,6749145,fithypse,2022-07-17,NULL,0,0,4,0,0,Web
468,472153847,Bullish,4242367,711Coffee,2020-10-28,US,438,1056,13870,1300,300,Web
469,472153837,NULL,2012444,Shinshady,2019-04-15,US,192,57,14969,3940,51,Android
470,472153805,Bullish,5016232,yoshivi,2021-02-13,US,114,83,10302,8637,16,iOS
471,472153794,NULL,6749134,sidompre,2022-07-17,NULL,0,0,6,0,0,Web
472,472153788,NULL,6749134,sidompre,2022-07-17,NULL,0,0,6,0,0,Web
473,472153761,Bullish,4815955,bradenstocks12,2021-02-01,US,16,44,1653,2404,69,iOS
474,472153757,Bullish,4674574,LoudPackInvestments,2021-01-24,US,54,7,4967,1228,57,iOS
475,472153727,Bullish,3606946,CaptnSendy,2020-06-11,US,4,6,362,232,16,iOS
476,472153686,NULL,1698032,CoughingCat,2018-11-05,US,41,1,4947,3781,15,iOS
477,472153556,NULL,4129337,snapcracklepopcorn,2020-10-01,US,14,0,1465,297,43,iOS
478,472153555,Bullish,5717304,wittoboss,2021-07-12,US,72,57,495,2661,3,iOS
479,472153545,Bullish,6030874,LethalDose,2021-10-27,US,20,16,1328,892,32,Android
480,472153347,NULL,237332,FundaTech,2013-06-02,US,1356,575,39702,17626,299,iOS
481,472153334,Bullish,4802982,Fasteddie83,2021-01-31,US,13,10,960,677,9,Android
482,472153331,Bullish,4674574,LoudPackInvestments,2021-01-24,US,54,7,4967,1228,57,iOS
483,472153307,Bullish,5628940,shambahlah,2021-06-23,US,10,11,2248,6372,20,iOS
484,472153300,Bullish,6683588,iplaywasted72,2022-06-08,US,0,0,82,20,64,Android
485,472153299,NULL,2942766,Decrypt,2019-12-01,US,291,362,12128,169,0,Zapier
486,472153085,Bullish,6252585,FullDegenerate,2022-01-13,US,19,3,1432,351,14,iOS
487,472153049,Bearish,3819383,traderjack888,2020-07-20,US,14,7,1469,2961,92,Android
488,472153039,Bullish,5430794,Curleywolfman,2021-05-05,US,5,2,446,566,0,Web
489,472152743,Bullish,6723414,__SuNdAyGrAvY__,2022-07-01,NULL,8,0,484,240,0,Web
490,472152600,Bullish,6723414,__SuNdAyGrAvY__,2022-07-01,NULL,11,0,519,256,0,Web
491,472152556,Bullish,4900888,RobotRebellion,2021-02-07,US,0,-1,2,0,0,iOS
492,472152510,Bullish,6748581,bossoffantom2,2022-07-16,US,0,0,11,5,2,iOS
493,472152416,NULL,3547222,iamthecaptain,2020-06-04,US,23,112,886,792,183,iOS
494,472152385,Bullish,3593147,SpaceAGE123,2020-06-09,US,158,5,10035,8953,172,iOS
495,472152362,Bullish,6723414,__SuNdAyGrAvY__,2022-07-01,NULL,8,0,484,240,0,Web
496,472152350,NULL,1316284,Momentumdt78,2017-12-15,US,1,9,718,256,57,iOS
497,472152342,NULL,1316284,Momentumdt78,2017-12-15,US,1,9,718,256,57,iOS
498,472152328,NULL,1316284,Momentumdt78,2017-12-15,US,1,9,718,256,57,iOS
499,472152164,Bullish,5724058,Villen617Bos,2021-07-14,US,48,9,2754,3969,37,Android
500,472152114,Bullish,6748581,bossoffantom2,2022-07-16,US,0,0,11,5,2,iOS
501,472152095,Bullish,3463712,BerkshitHathaway,2020-05-16,US,11,15,322,392,10,iOS
502,472152032,NULL,5359635,Mtz214,2021-04-16,US,0,1,21,110,30,Android
503,472152006,NULL,5359635,Mtz214,2021-04-16,US,0,1,24,110,30,Android
504,472151967,NULL,6594390,BeautifuLife,2022-05-04,US,24,2,801,222,107,Web
505,472151918,NULL,1359034,HrtBrkr,2018-01-09,US,10,0,795,316,1,iOS
506,472151797,NULL,551986,CrzyChris5,2015-07-17,US,224,1,9436,1612,16,Android
507,472151436,NULL,4149147,JoThaKing,2020-10-05,US,44,23,1114,922,231,iOS
508,472151337,Bullish,1682032,ShawnJHustles,2018-10-26,US,2185,106,34883,24677,87,iOS
509,472151318,Bearish,6332023,NewTraderGuy2,2022-02-15,US,37,2,4724,8005,82,iOS
510,472150948,Bullish,5692437,andrewtate,2021-07-08,US,7,0,1408,421,12,iOS
511,472150769,Bullish,3688898,marketp,2020-06-25,US,195,44,5123,10662,283,iOS
512,472150684,Bullish,3939827,moonpatrol,2020-08-11,US,96,26,8258,8794,45,iOS
513,472150612,Bullish,569976,TheGoldHolder,2015-08-13,US,2520,148,2851,809,80,iOS
514,472150602,Bullish,6574716,cryptoforecast,2022-04-26,US,42,52,1735,5098,65,Android
515,472150596,Bullish,6574716,cryptoforecast,2022-04-26,US,42,52,1739,5107,65,Android
516,472150588,NULL,720893,hsnbrg,2016-04-04,US,8,10,1033,3,0,Web
517,472150539,Bullish,6217810,ALEXXXR,2022-01-01,US,3,0,656,830,25,Web
518,472150172,Bullish,5305403,ExchangeMore,2021-04-01,US,29,9,293,136,11,Web
519,472149916,NULL,1498818,DamageIncorporated,2018-05-18,US,189,204,10949,9935,8,Android
520,472149862,NULL,3395191,ihju,2020-05-03,US,24,23,881,2196,3,iOS
521,472149851,Bullish,3690087,THEVOID,2020-06-25,US,2,13,248,311,15,iOS
522,472149846,NULL,3569813,PeaceOnEarth1,2020-06-07,US,97,0,4137,1796,10,Web
523,472149831,Bullish,3395191,ihju,2020-05-03,US,24,23,881,2194,3,iOS
524,472149821,Bullish,5411985,Tylerb1985,2021-04-30,US,4,0,202,118,18,iOS
525,472149804,Bullish,1537574,torrotrader,2018-07-03,US,566,276,40636,48080,63,Android
526,472149802,Bullish,6576824,AtomicPumper,2022-04-27,US,5,8,383,60,3,Web
527,472149688,NULL,4076716,Elonagila,2020-09-15,US,7,1,434,1119,61,iOS
528,472149445,Bullish,4686347,CallinItUp,2021-01-25,US,0,0,613,2077,26,iOS
529,472149329,Bullish,6567616,LhargeSwahmpLhog,2022-04-22,US,0,0,182,35,14,iOS
530,472149248,NULL,3727754,Pilliam,2020-07-02,US,56,3,3154,3980,10,Web
531,472149155,Bullish,6294196,GhostofGordon,2022-01-31,US,107,47,6198,6090,5,Web
532,472149032,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4825,1537,19,iOS
533,472148990,NULL,2151386,jooshpak,2019-06-20,US,5,1,450,322,22,Web
534,472148952,Bearish,6278750,Cryptonic99,2022-01-24,US,6,7,843,1373,8,iOS
535,472148945,NULL,5424780,Stocks_only_,2021-05-03,US,22,5,1800,1733,8,iOS
536,472148930,Bullish,6683588,iplaywasted72,2022-06-08,US,0,0,76,20,64,Android
537,472148916,NULL,5424780,Stocks_only_,2021-05-03,US,22,5,1800,1733,8,iOS
538,472148860,NULL,5341879,4diamondGeneraldoge,2021-04-12,US,14,22,1601,969,31,iOS
539,472148843,NULL,3879828,IanTrader,2020-07-30,US,119,8,7414,327,56,Web
540,472148814,Bullish,4815955,bradenstocks12,2021-02-01,US,16,44,1649,2404,69,iOS
541,472148727,Bearish,3966421,STOCKMOVED,2020-08-17,US,469,2003,7942,11615,9,iOS
542,472148706,Bullish,6576824,AtomicPumper,2022-04-27,US,5,8,383,60,3,Web
543,472148678,NULL,6308215,GreenOriginInvestment,2022-02-04,US,648,8,11963,845,6,Web
544,472148591,Bullish,5212181,_art_vandelay_,2021-03-09,US,10,1,2037,1586,34,iOS
545,472148514,NULL,551986,CrzyChris5,2015-07-17,US,222,1,9436,1610,16,Android
546,472148360,NULL,668670,MR2Trader,2016-01-12,US,334,112,13454,4160,39,iOS
547,472148344,Bullish,1306114,YEEEEE,2017-12-10,US,13,35,2283,3949,122,iOS
548,472148171,NULL,4758043,Anarack,2021-01-28,US,34,25,4222,5597,6,iOS
549,472148114,NULL,2086227,MandoTA,2019-05-16,US,74,31,5444,834,27,iOS
550,472147988,NULL,979556,Natureboyjimbo,2017-03-03,US,70,39,7084,8547,39,Android
551,472147921,Bullish,807479,Cameron_Cole,2016-07-29,US,2171,5,12512,75173,163,iOS
552,472147877,Bullish,5353908,CashNSmash,2021-04-15,US,58,19,3990,1157,2,iOS
553,472147779,Bearish,3744846,n3wb1e123,2020-07-06,US,171,5,20355,1187,21,Android
554,472147753,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4825,1537,19,iOS
555,472147620,Bullish,5950734,CriticalThinking4Dummies,2021-09-30,US,60,10,4825,1537,19,iOS
556,472147590,Bearish,3744846,n3wb1e123,2020-07-06,US,171,5,20355,1187,21,Android
557,472147513,Bearish,3744846,n3wb1e123,2020-07-06,US,171,5,20355,1187,21,Android
558,472147458,NULL,4810379,TheArmchairEconomist,2021-01-31,US,2,5,178,108,28,Android
559,472147364,Bullish,4797931,Jeff_HODLman,2021-01-30,US,39,17,4343,1928,80,Android
560,472147263,Bullish,6747370,kaitlinann,2022-07-15,US,5,4,36,74,1,iOS
561,472147183,Bullish,1914865,NovaDog7,2019-03-05,US,493,568,23988,44378,243,Android
562,472147107,NULL,3740090,PELK,2020-07-05,US,1209,330,49520,8353,297,iOS
563,472147088,NULL,3700211,Minus_The_Matt,2020-06-27,US,2,6,413,230,2,iOS
